full_tax	verbatimIdentification	old_taxonRank	old name	scientificName	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Oodiniaceae;Oodinium;Oodinium_pouchetii;	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Oodiniaceae;Oodinium;Oodinium_pouchetii;		aphiaID	Oodinium pouchetii	urn:lsid:marinespecies.org:taxname:345495	Chromista	Myzozoa	Dinophyceae	Blastodiniales	Oodiniaceae	Oodinium	Species
Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba	genus	Acanthamoeba	Acanthamoeba	urn:lsid:marinespecies.org:taxname:120531	Protozoa	Amoebozoa	Discosea	Centramoebida	Acanthamoebidae	Acanthamoeba	Genus
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Triadinium;Triadinium_polyedricum;	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Triadinium;Triadinium_polyedricum;		aphiaID	Triadinium polyedricum	urn:lsid:marinespecies.org:taxname:196828	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Triadinium	Species
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pachos;Pachos_punctatum;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pachos;Pachos_punctatum;		aphiaID	Pachos punctatum	urn:lsid:marinespecies.org:taxname:129002	Animalia	Arthropoda	Copepoda	Cyclopoida	Cyclopoida incertae sedis	Pachos	Species
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Cryptomonadales_X:nucl;Geminigera:nucl;Geminigera_cryophila:nucl;	Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Cryptomonadales_X:nucl;Geminigera:nucl;Geminigera_cryophila:nucl;		aphiaID	Geminigera cryophila	urn:lsid:marinespecies.org:taxname:341616	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	Species
Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Vannellida;Vannellidae;Vannella;Vannella_sp.;	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Vannellida;Vannellidae;Vannella;Vannella_sp.;	species	Vannella	Vannella	urn:lsid:marinespecies.org:taxname:120566	Protozoa	Amoebozoa	Discosea	Vannellida	Vannellidae	Vannella	Genus
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes	class	Sagenista	Sagenista	urn:lsid:marinespecies.org:taxname:449152	Chromista	Bigyra					Subphylum
Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_rostratus;	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_rostratus;	genus	Chaetoceros	Chaetoceros	urn:lsid:marinespecies.org:taxname:148985	Chromista	Bacillariophyta	Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Genus
Eukaryota;TSAR;Alveolata;Ciliophora	Eukaryota;TSAR;Alveolata;Ciliophora	subdivision	Ciliophora	Ciliophora	urn:lsid:marinespecies.org:taxname:11	Chromista	Ciliophora					Phylum
Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales	order	Prymnesiales	Prymnesiales	urn:lsid:marinespecies.org:taxname:115061	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales			Order
Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-25;Dino-Group-II-Clade-25_X;Dino-Group-II-Clade-25_X_sp.;	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-25;Dino-Group-II-Clade-25_X;Dino-Group-II-Clade-25_X_sp.;	class	Syndiniales	Syndiniales	urn:lsid:marinespecies.org:taxname:146213	Chromista	Myzozoa	Dinophyceae	Syndiniales			Order
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_americana;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_americana;		aphiaID	Glycera americana	urn:lsid:marinespecies.org:taxname:157388	Animalia	Annelida	Polychaeta	Phyllodocida	Glyceridae	Glycera	Species
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca	family	Malacostraca	Malacostraca	urn:lsid:marinespecies.org:taxname:1071	Animalia	Arthropoda	Malacostraca				Class
Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Rhizosphaeridae	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Rhizosphaeridae	order	Spumellaria	Spumellaria	urn:lsid:marinespecies.org:taxname:345835	Chromista	Radiozoa	Polycystina	Spumellaria			Order
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium_sp.;	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium_sp.;	species	Lepidodinium	Lepidodinium	urn:lsid:marinespecies.org:taxname:231790	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Genus
Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Notosolenus;Notosolenus_urceolatus;	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Notosolenus;Notosolenus_urceolatus;		aphiaID	Notosolenus urceolatus	urn:lsid:marinespecies.org:taxname:428735	Protozoa	Euglenozoa	Stavomonadea	Petalomonadida	Scytomonadidae	Notosolenus	Species
Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Id;RAD-B_X_Group-Id_X;RAD-B_X_Group-Id_X_sp.;	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Id;RAD-B_X_Group-Id_X;RAD-B_X_Group-Id_X_sp.;	division	Rhizaria	Rhizaria	urn:lsid:marinespecies.org:taxname:582420	Chromista						Infrakingdom
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_sp.;	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_sp.;	species	Azadinium	Azadinium	urn:lsid:marinespecies.org:taxname:391508	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	Genus
Eukaryota;Obazoa;Opisthokonta;Metazoa;Nemertea;Nemertea_X;Nemertea_XX;Oerstedia;Oerstedia_dorsalis;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nemertea;Nemertea_X;Nemertea_XX;Oerstedia;Oerstedia_dorsalis;		aphiaID	Oerstedia dorsalis	urn:lsid:marinespecies.org:taxname:122817	Animalia	Nemertea	Hoplonemertea	Monostilifera	Oerstediidae	Oerstedia	Species
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Euglyphidae;Euglypha;Euglypha_acanthophora;	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Euglyphidae;Euglypha;Euglypha_acanthophora;	genus	Euglypha	Euglypha	urn:lsid:marinespecies.org:taxname:136777	Chromista	Cercozoa	Imbricatea	Euglyphida	Euglyphidae	Euglypha	Genus
Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Halichaetonotus;Halichaetonotus_schromi;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Halichaetonotus;Halichaetonotus_schromi;		aphiaID	Halichaetonotus schromi	urn:lsid:marinespecies.org:taxname:114524	Animalia	Gastrotricha		Chaetonotida	Chaetonotidae	Halichaetonotus	Species
Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Euchitoniidae;Dictyocoryne	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Euchitoniidae;Dictyocoryne	genus	Dictyocoryne	Dictyocoryne	urn:lsid:marinespecies.org:taxname:412934	Chromista	Radiozoa	Polycystina	Spumellaria	Spongodiscidae	Dictyocoryne	Genus
Eukaryota;Provora;Nibbleridia;Nibbleridia_X;Nibbleridea;Nibbleridida;Nibbleridae;Nibbleromonas	Eukaryota;Provora;Nibbleridia;Nibbleridia_X;Nibbleridea;Nibbleridida;Nibbleridae;Nibbleromonas	supergroup	Provora	Biota	urn:lsid:marinespecies.org:taxname:1							
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Pyrocystis	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Pyrocystis	genus	Pyrocystis	Pyrocystis	urn:lsid:marinespecies.org:taxname:109571	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Pyrocystis	Genus
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae	family	Cryptosporidiidae	Cryptosporidiidae	urn:lsid:marinespecies.org:taxname:391924	Chromista	Myzozoa	Conoidasida	Eucoccidiorida	Cryptosporidiidae		Family
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidium;Haplosporidium_littoralis;	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidium;Haplosporidium_littoralis;	genus	Haplosporidium	Haplosporidium	urn:lsid:marinespecies.org:taxname:391857	Chromista	Cercozoa	Ascetosporea	Haplosporida	Haplosporidiidae	Haplosporidium	Genus
Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Fabienna;Fabienna_sphaerica;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Fabienna;Fabienna_sphaerica;		aphiaID	Fabienna sphaerica	urn:lsid:marinespecies.org:taxname:285320	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Magapiidae	Fabienna	Species
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Gromiidea;Gromiida;Gromiidae;Gromia;Gromia_oviformis;	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Gromiidea;Gromiida;Gromiidae;Gromia;Gromia_oviformis;		aphiaID	Gromia oviformis	urn:lsid:marinespecies.org:taxname:136926	Chromista	Cercozoa	Gromiidea	Gromiida	Gromiidae	Gromia	Species
Eukaryota;TSAR;Stramenopiles;Gyrista;Developea;Developea_X;Developea_XX;Developayella;Developayella_sp.;	Eukaryota;TSAR;Stramenopiles;Gyrista;Developea;Developea_X;Developea_XX;Developayella;Developayella_sp.;	species	Developayella	Developayella	urn:lsid:marinespecies.org:taxname:136141	Chromista	Oomycota	Bigyromonadea	Developayellales	Developayellales incertae sedis	Developayella	Genus
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	order	Choreotrichida	Choreotrichida	urn:lsid:marinespecies.org:taxname:341353	Chromista	Ciliophora	Oligotrichea	Choreotrichida			Order
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudina	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudina	genus	Lecudina	Lecudina	urn:lsid:marinespecies.org:taxname:562703	Chromista	Myzozoa	Conoidasida	Eugregarinorida	Lecudinidae	Lecudina	Genus
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae;Geodia;Geodia_sp.;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae;Geodia;Geodia_sp.;	species	Geodia	Geodia	urn:lsid:marinespecies.org:taxname:132005	Animalia	Porifera	Demospongiae	Tetractinellida	Geodiidae	Geodia	Genus
Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba	family	Paramoebidae	Paramoebidae	urn:lsid:marinespecies.org:taxname:1329	Protozoa	Amoebozoa	Discosea	Glycostylida	Paramoebidae		Family
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis_sp.;	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis_sp.;	species	Monocystis	Monocystis	urn:lsid:marinespecies.org:taxname:562732	Chromista	Myzozoa	Conoidasida	Eugregarinorida	Monocystidae	Monocystis	Genus
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea;Prorodontida;Urotrichidae;Urotricha;Urotricha_sp.;	Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea;Prorodontida;Urotrichidae;Urotricha;Urotricha_sp.;	species	Urotricha	Urotricha	urn:lsid:marinespecies.org:taxname:425626	Chromista	Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	Genus
Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea;Anoecales;Caecitellaceae;Caecitellaceae_X;Caecitellaceae_X_sp.;	Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea;Anoecales;Caecitellaceae;Caecitellaceae_X;Caecitellaceae_X_sp.;	family	Caecitellaceae	Caecitellaceae	urn:lsid:marinespecies.org:taxname:1736232	Chromista	Bigyra	Bicosoecophyceae	Caecitellales	Caecitellaceae		Family
Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Cestoda;Eucestoda;Crossobothrium;Crossobothrium_sp.;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Cestoda;Eucestoda;Crossobothrium;Crossobothrium_sp.;	species	Crossobothrium	Crossobothrium	urn:lsid:marinespecies.org:taxname:105043	Animalia	Platyhelminthes	Cestoda	Phyllobothriidea	Phyllobothriidae	Crossobothrium	Genus
Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Sphaerozoidae;Thalassophysa;Thalassophysa_pelagica;	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Sphaerozoidae;Thalassophysa;Thalassophysa_pelagica;	family	Sphaerozoidae	Sphaerozoidae	urn:lsid:marinespecies.org:taxname:493601	Chromista	Radiozoa	Polycystina	Nassellaria	Collozoidae		Subfamily
Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX	Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX	class	Eustigmatophyceae	Eustigmatophyceae	urn:lsid:marinespecies.org:taxname:345487	Chromista	Ochrophyta	Eustigmatophyceae				Class
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea	subdivision	Apicomplexa	Apicomplexa	urn:lsid:marinespecies.org:taxname:22565	Chromista	Myzozoa					Subphylum
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Microrhizoidea;Microrhizoidea_pickettheapsiorum;	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Microrhizoidea;Microrhizoidea_pickettheapsiorum;	family	Dolichomastigaceae	Dolichomastigaceae	urn:lsid:marinespecies.org:taxname:493886	Plantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		Family
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Capitella;Capitella_teleta;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Capitella;Capitella_teleta;		aphiaID	Capitella teleta	urn:lsid:marinespecies.org:taxname:592089	Animalia	Annelida	Polychaeta		Capitellidae	Capitella	Species
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Gambierdiscus	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Gambierdiscus	genus	Gambierdiscus	Gambierdiscus	urn:lsid:marinespecies.org:taxname:231798	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Gambierdiscus	Genus
Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema;Skeletonema_subsalsum;	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema;Skeletonema_subsalsum;	genus	Skeletonema	Skeletonema	urn:lsid:marinespecies.org:taxname:149073	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	Genus
Eukaryota;TSAR;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X	Eukaryota;TSAR;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X	class	Plagiopylea	Plagiopylea	urn:lsid:marinespecies.org:taxname:414717	Chromista	Ciliophora	Plagiopylea				Class
Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	order	Petalomonadida	Petalomonadida	urn:lsid:marinespecies.org:taxname:582213	Protozoa	Euglenozoa	Stavomonadea	Petalomonadida			Order
Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3	order	Nanomonadea	Nanomonadea	urn:lsid:marinespecies.org:taxname:1736249	Chromista	Bigyra	Nanomonadea				Class
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina	Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina	order	Agaricomycotina	Agaricomycotina	urn:lsid:marinespecies.org:taxname:437290	Fungi	Basidiomycota					Subphylum (Subdivision)
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae	family	Ventrifissuridae	Ventrifissuridae	urn:lsid:marinespecies.org:taxname:1737154	Chromista	Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae		Family
Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae	family	Paramoebidae	Paramoebidae	urn:lsid:marinespecies.org:taxname:1329	Protozoa	Amoebozoa	Discosea	Glycostylida	Paramoebidae		Family
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Johnstonia;Johnstonia_clymenoides;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Johnstonia;Johnstonia_clymenoides;		aphiaID	Johnstonia clymenoides	urn:lsid:marinespecies.org:taxname:130298	Animalia	Annelida	Polychaeta		Maldanidae	Johnstonia	Species
Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Pyloniidae;Tetrapyle;Tetrapyle_sp.;	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Pyloniidae;Tetrapyle;Tetrapyle_sp.;	species	Tetrapyle	Tetrapyle	urn:lsid:marinespecies.org:taxname:412954	Chromista	Radiozoa	Polycystina	Spumellaria	Pyloniidae	Tetrapyle	Genus
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales;Ochromonadales_clade-VIII;Ochromonadales_clade-VIII_X;Ochromonadales_clade-VIII_X_sp.;	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales;Ochromonadales_clade-VIII;Ochromonadales_clade-VIII_X;Ochromonadales_clade-VIII_X_sp.;	order	Ochromonadales	Ochromonadales	urn:lsid:marinespecies.org:taxname:157237	Chromista	Ochrophyta	Chrysophyceae	Ochromonadales			Order
Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_4	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_4	division	Rhizaria	Rhizaria	urn:lsid:marinespecies.org:taxname:582420	Chromista						Infrakingdom
Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Pyloniidae;Pyloniidae_3;Pyloniidae_3_sp.;	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Pyloniidae;Pyloniidae_3;Pyloniidae_3_sp.;	family	Pyloniidae	Pyloniidae	urn:lsid:marinespecies.org:taxname:345902	Chromista	Radiozoa	Polycystina	Spumellaria	Pyloniidae		Family
Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Aplacophora;Aplacophora_X;Chaetoderma;Chaetoderma_sp.;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Aplacophora;Aplacophora_X;Chaetoderma;Chaetoderma_sp.;	species	Chaetoderma	Chaetoderma	urn:lsid:marinespecies.org:taxname:137773	Animalia	Mollusca	Caudofoveata	Chaetodermatida	Chaetodermatidae	Chaetoderma	Genus
Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pseudopedinella;Pseudopedinella_elastica;	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pseudopedinella;Pseudopedinella_elastica;		aphiaID	Pseudopedinella elastica	urn:lsid:marinespecies.org:taxname:248149	Chromista	Ochrophyta	Dictyochophyceae	Pedinellales	Actinomonadaceae	Pseudopedinella	Species
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-A;Dolichomastigaceae-A_sp.;	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-A;Dolichomastigaceae-A_sp.;	family	Dolichomastigaceae	Dolichomastigaceae	urn:lsid:marinespecies.org:taxname:493886	Plantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		Family
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_fraterculus;	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_fraterculus;		aphiaID	Alexandrium fraterculus	urn:lsid:marinespecies.org:taxname:233433	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Species
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Williopsis;Williopsis_pratensis;	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Williopsis;Williopsis_pratensis;	family	Saccharomycetales	Saccharomycetales	urn:lsid:marinespecies.org:taxname:100018	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			Order
Eukaryota;TSAR;Rhizaria;Radiolaria	Eukaryota;TSAR;Rhizaria;Radiolaria	division	Rhizaria	Rhizaria	urn:lsid:marinespecies.org:taxname:582420	Chromista						Infrakingdom
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidium	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidium	genus	Strombidium	Strombidium	urn:lsid:marinespecies.org:taxname:101195	Chromista	Ciliophora	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium	Genus
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Tintinnidiidae;Antetintinnidium;Antetintinnidium_mucicola;	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Tintinnidiidae;Antetintinnidium;Antetintinnidium_mucicola;	family	Tintinnidiidae	Tintinnidiidae	urn:lsid:marinespecies.org:taxname:247914	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Tintinnidiidae		Family
Eukaryota;Obazoa;Opisthokonta;Metazoa;Urochordata;Urochordata_X;Ascidiacea;Molgula;Molgula_arenata;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Urochordata;Urochordata_X;Ascidiacea;Molgula;Molgula_arenata;	species	Molgula arenata	Molgula arenata	urn:lsid:marinespecies.org:taxname:158505	Animalia	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	Molgula	Species
Eukaryota;Obazoa;Opisthokonta;Metazoa;Nemertea;Nemertea_X;Nemertea_XX;Tetrastemma;Tetrastemma_melanocephalum;	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nemertea;Nemertea_X;Nemertea_XX;Tetrastemma;Tetrastemma_melanocephalum;		aphiaID	Tetrastemma melanocephalum	urn:lsid:marinespecies.org:taxname:122791	Animalia	Nemertea	Hoplonemertea	Monostilifera	Tetrastemmatidae	Tetrastemma	Species
Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes	Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes	class	Platyhelminthes	Platyhelminthes	urn:lsid:marinespecies.org:taxname:793	Animalia	Platyhelminthes					Phylum
