full_tax	verbatimIdentification	old_taxonRank	old name	scientificName	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__marine_metagenome	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__marine_metagenome	genus	Fluviicola	Fluviicola	urn:lsid:marinespecies.org:taxname:559989	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Fluviicola	Genus
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; s__alpha_proteobacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; s__alpha_proteobacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_organism	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_organism	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__uncultured; s__marine_metagenome	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__uncultured; s__marine_metagenome	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__SAR11_clade; g__SAR11_clade; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__SAR11_clade; g__SAR11_clade; s__uncultured_bacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_Bacteroidetes/Chlorobi	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_Bacteroidetes/Chlorobi	genus	Crocinitomix	Crocinitomix	urn:lsid:marinespecies.org:taxname:559985	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Crocinitomix	Genus
d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_bacterium	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_bacterium	genus	Peredibacter	Peredibacter	urn:lsid:marinespecies.org:taxname:571201	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Genus
d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__hydrothermal_vent	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__hydrothermal_vent	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__uncultured_Glaciecola	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__uncultured_Glaciecola	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__hydrothermal_vent	d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__hydrothermal_vent	genus	Leptospirillum	Leptospirillum	urn:lsid:marinespecies.org:taxname:571377	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Genus
d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_organism	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_organism	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gilvibacter; s__Gilvibacter_sediminis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gilvibacter; s__Gilvibacter_sediminis	genus	Gilvibacter	Gilvibacter	urn:lsid:marinespecies.org:taxname:563587	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Gilvibacter	Genus
d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_delta	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_delta	genus	Nitrospina	Nitrospina	urn:lsid:marinespecies.org:taxname:570084	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina	Genus
d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__053A03-B-DI-P58; f__053A03-B-DI-P58; g__053A03-B-DI-P58; s__uncultured_marine	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__053A03-B-DI-P58; f__053A03-B-DI-P58; g__053A03-B-DI-P58; s__uncultured_marine	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Firmicutes	d__Bacteria; p__Firmicutes	phylum	Firmicutes	Firmicutes	urn:lsid:marinespecies.org:taxname:377975	Bacteria	Firmicutes					Phylum
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas_spongiae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas_spongiae	genus	Pseudoalteromonas	Pseudoalteromonas	urn:lsid:marinespecies.org:taxname:415881	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Genus
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_bacterium	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Candidatus_Endoecteinascidia; s__uncultured_gamma	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Candidatus_Endoecteinascidia; s__uncultured_gamma	family	Piscirickettsiaceae	Piscirickettsiaceae	urn:lsid:marinespecies.org:taxname:394106	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae		Family
d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__marine_metagenome	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__marine_metagenome	family	Thermoplasmata	Thermoplasmata	urn:lsid:marinespecies.org:taxname:416268	Archaea	Euryarchaeota	Thermoplasmata				Class
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; s__uncultured_beta	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; s__uncultured_beta	family	Nitrosomonadaceae	Nitrosomonadaceae	urn:lsid:marinespecies.org:taxname:569926	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Neorickettsia; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Neorickettsia; s__uncultured_bacterium	genus	Neorickettsia	Neorickettsia	urn:lsid:marinespecies.org:taxname:571198	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Genus
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured; s__uncultured_bacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Varunaivibrio; s__uncultured_marine	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Varunaivibrio; s__uncultured_marine	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophales; g__Omnitrophales; s__Omnitrophica_WOR_2	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophales; g__Omnitrophales; s__Omnitrophica_WOR_2	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_euryarchaeote	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_euryarchaeote	genus	Nitrosopumilaceae	Nitrosopumilaceae	urn:lsid:marinespecies.org:taxname:559432	Archaea	Thaumarchaeota	Thaumarchaeota incertae sedis	Nitrosopumilales	Nitrosopumilaceae		Family
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__uncultured_bacterium	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__uncultured_bacterium	genus	Aureispira	Aureispira	urn:lsid:marinespecies.org:taxname:564121	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Saprospiraceae	Aureispira	Genus
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae	family	Nitrosopumilaceae	Nitrosopumilaceae	urn:lsid:marinespecies.org:taxname:559432	Archaea	Thaumarchaeota	Thaumarchaeota incertae sedis	Nitrosopumilales	Nitrosopumilaceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_deep-sea	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_deep-sea	order	Rickettsiales	Rickettsiales	urn:lsid:marinespecies.org:taxname:570969	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			Order
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Marine_Benthic_Group_A; f__Marine_Benthic_Group_A; g__Marine_Benthic_Group_A; s__uncultured_archaeon	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Marine_Benthic_Group_A; f__Marine_Benthic_Group_A; g__Marine_Benthic_Group_A; s__uncultured_archaeon	phylum	Crenarchaeota	Crenarchaeota	urn:lsid:marinespecies.org:taxname:559440	Archaea	Crenarchaeota					Phylum
d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_marine	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_marine	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Unknown_Family; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Unknown_Family; s__uncultured_bacterium	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Finniella; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Finniella; s__uncultured_bacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured; s__uncultured_organism	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured; s__uncultured_organism	family	Kiloniellaceae	Kiloniellaceae	urn:lsid:marinespecies.org:taxname:565579	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		Family
d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__FS140-16B-02_marine_group; s__uncultured_bacterium	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__FS140-16B-02_marine_group; s__uncultured_bacterium	family	Phycisphaeraceae	Phycisphaeraceae	urn:lsid:marinespecies.org:taxname:565458	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593; s__metagenome	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593; s__metagenome	order	Rickettsiales	Rickettsiales	urn:lsid:marinespecies.org:taxname:570969	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			Order
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__KD3-93; g__KD3-93; s__uncultured_bacterium	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__KD3-93; g__KD3-93; s__uncultured_bacterium	order	Sphingobacteriales	Sphingobacteriales	urn:lsid:marinespecies.org:taxname:564100	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales			Order
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__uncultured_organism	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__uncultured_organism	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	genus	Photobacterium	Photobacterium	urn:lsid:marinespecies.org:taxname:393998	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Genus
d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__metagenome	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__metagenome	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Parahaliea; s__uncultured_marine	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Parahaliea; s__uncultured_marine	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__Ruditapes_philippinarum	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__Ruditapes_philippinarum	family	Spirochaetaceae	Spirochaetaceae	urn:lsid:marinespecies.org:taxname:566341	Bacteria	Spirochaetes	Spirochaetes(Class)	Spirochaetales	Spirochaetaceae		Family
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella	genus	Winogradskyella	Winogradskyella	urn:lsid:marinespecies.org:taxname:562111	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Genus
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__Olavius_loisae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__Olavius_loisae	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_organism	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_organism	genus	Nitrospina	Nitrospina	urn:lsid:marinespecies.org:taxname:570084	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina	Genus
d__Bacteria; p__LCP-89; c__LCP-89; o__LCP-89; f__LCP-89; g__LCP-89; s__uncultured_bacterium	d__Bacteria; p__LCP-89; c__LCP-89; o__LCP-89; f__LCP-89; g__LCP-89; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon	family	Nitrosopumilaceae	Nitrosopumilaceae	urn:lsid:marinespecies.org:taxname:559432	Archaea	Thaumarchaeota	Thaumarchaeota incertae sedis	Nitrosopumilales	Nitrosopumilaceae		Family
d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__hydrothermal_vent	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__hydrothermal_vent	phylum	Planctomycetota	Planctomycetota	urn:lsid:marinespecies.org:taxname:1730074	Bacteria	Planctomycetota					Phylum
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_organism	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_organism	family	Cryomorphaceae	Cryomorphaceae	urn:lsid:marinespecies.org:taxname:559981	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae		Family
